price,ema20,ema25,ema30,ema35,ema40,ema45,ema50,vol,vol_ema,predict
0.017691,0.017724,0.017720,0.017715,0.017708,0.017701,0.017695,0.017689,288,460,0.017705900000000004
0.017693,0.017721,0.017718,0.017713,0.017707,0.017701,0.017695,0.017689,213,456,0.0177063
0.017700,0.017719,0.017717,0.017712,0.017707,0.017701,0.017695,0.017689,520,470,0.017707800000000003
0.017702,0.017718,0.017716,0.017712,0.017707,0.017701,0.017695,0.017690,497,489,0.017709600000000002
0.017720,0.017718,0.017716,0.017712,0.017707,0.017702,0.017696,0.017691,794,519,0.017710300000000002
0.017715,0.017718,0.017716,0.017712,0.017708,0.017703,0.017697,0.017692,394,495,0.017717199999999995
0.017725,0.017718,0.017717,0.017713,0.017709,0.017704,0.017698,0.017693,156,494,0.0177212
0.017711,0.017718,0.017716,0.017713,0.017709,0.017704,0.017699,0.017694,176,485,0.017727
0.017700,0.017716,0.017715,0.017712,0.017708,0.017704,0.017699,0.017694,267,464,0.017731900000000002
0.017686,0.017713,0.017713,0.017711,0.017707,0.017703,0.017698,0.017694,114,432,0.0177366
0.017707,0.017712,0.017712,0.017710,0.017707,0.017703,0.017699,0.017694,270,410,0.01774
0.017697,0.017711,0.017711,0.017709,0.017707,0.017703,0.017699,0.017695,116,381,0.017745600000000004
0.017715,0.017711,0.017711,0.017710,0.017707,0.017704,0.017700,0.017696,210,353,0.0177498
0.017720,0.017712,0.017712,0.017710,0.017708,0.017704,0.017701,0.017697,173,353,0.0177522
0.017727,0.017713,0.017713,0.017711,0.017709,0.017705,0.017702,0.017698,287,352,0.017754400000000004
0.017784,0.017720,0.017718,0.017716,0.017713,0.017709,0.017705,0.017701,1049.0,346,0.017750400000000003
0.017765,0.017724,0.017722,0.017719,0.017716,0.017712,0.017708,0.017704,325,351,0.0177487
0.017769,0.017729,0.017726,0.017722,0.017719,0.017715,0.017711,0.017706,193,332,0.0177465
0.017749,0.017730,0.017727,0.017724,0.017720,0.017716,0.017712,0.017708,343,324,0.017746999999999995
0.017733,0.017731,0.017728,0.017725,0.017721,0.017717,0.017713,0.017709,157,318,0.017747499999999996
0.017741,0.017732,0.017729,0.017726,0.017722,0.017718,0.017714,0.017710,112,313,0.0177481
0.017753,0.017735,0.017732,0.017728,0.017725,0.017721,0.017717,0.017713,291,283,0.0177458
0.017757,0.017737,0.017734,0.017730,0.017727,0.017723,0.017719,0.017715,288,258,0.0177442
0.017744,0.017737,0.017734,0.017731,0.017728,0.017724,0.017720,0.017716,186,247,0.0177417
0.017749,0.017738,0.017735,0.017732,0.017729,0.017725,0.017721,0.017717,268,253,0.0177371
0.017744,0.017739,0.017736,0.017733,0.017730,0.017726,0.017722,0.017718,90,249,0.017734800000000002
0.017748,0.017740,0.017737,0.017734,0.017731,0.017727,0.017723,0.017719,75,239,0.0177314
0.017747,0.017741,0.017738,0.017735,0.017732,0.017728,0.017724,0.017720,135,240,0.017727399999999997
0.017754,0.017742,0.017739,0.017736,0.017733,0.017729,0.017726,0.017722,78,230,0.0177236
0.017738,0.017741,0.017739,0.017736,0.017733,0.017730,0.017726,0.017722,491,250,0.0177228
0.017747,0.017742,0.017740,0.017737,0.017734,0.017731,0.017727,0.017723,199,254,0.017721800000000003
0.017730,0.017741,0.017739,0.017736,0.017734,0.017731,0.017727,0.017724,697,278,0.017722400000000003
0.017741,0.017741,0.017739,0.017737,0.017734,0.017731,0.017728,0.017724,328,286,0.0177237
0.017719,0.017739,0.017737,0.017736,0.017733,0.017731,0.017727,0.017724,370,290,0.017726799999999994
0.017703,0.017735,0.017735,0.017734,0.017732,0.017729,0.017726,0.017723,199,248,0.017734399999999997
0.017721,0.017734,0.017734,0.017733,0.017731,0.017729,0.017726,0.017723,84,236,0.0177388
0.017714,0.017732,0.017732,0.017732,0.017730,0.017728,0.017726,0.017723,181,235,0.017744100000000002
0.017707,0.017730,0.017730,0.017730,0.017729,0.017727,0.017725,0.017722,224,229,0.0177496
0.017716,0.017728,0.017729,0.017729,0.017728,0.017727,0.017724,0.017722,380,240,0.0177536
0.017730,0.017729,0.017729,0.017729,0.017728,0.017727,0.017725,0.017722,131,241,0.017757600000000002
0.017737,0.017729,0.017730,0.017730,0.017729,0.017727,0.017725,0.017723,220,246,0.0177602
0.017736,0.017730,0.017730,0.017730,0.017729,0.017728,0.017726,0.017723,401,251,0.0177626
0.017754,0.017732,0.017732,0.017732,0.017730,0.017729,0.017727,0.017725,133,244,0.0177622
0.017750,0.017734,0.017734,0.017733,0.017732,0.017730,0.017728,0.017726,256,247,0.0177613
0.017779,0.017738,0.017737,0.017736,0.017734,0.017732,0.017730,0.017728,440,256,0.0177578
0.017765,0.017741,0.017739,0.017738,0.017736,0.017734,0.017732,0.017729,154,259,0.0177553
0.017767,0.017743,0.017741,0.017740,0.017738,0.017736,0.017733,0.017731,214,266,0.017751700000000002
0.017762,0.017745,0.017743,0.017741,0.017739,0.017737,0.017734,0.017732,184,268,0.0177497
0.017756,0.017746,0.017744,0.017742,0.017740,0.017738,0.017735,0.017733,117,270,0.0177487
0.017770,0.017748,0.017746,0.017744,0.017742,0.017739,0.017737,0.017734,216,256,0.0177454
0.017763,0.017750,0.017747,0.017745,0.017743,0.017740,0.017738,0.017735,158,254,0.017742400000000002
0.017760,0.017751,0.017748,0.017746,0.017744,0.017741,0.017739,0.017736,161,227,0.0177406
0.017750,0.017751,0.017748,0.017746,0.017744,0.017742,0.017739,0.017737,281,225,0.017738399999999998
0.017741,0.017750,0.017748,0.017746,0.017744,0.017742,0.017740,0.017737,185,216,0.017738999999999998
0.017744,0.017749,0.017747,0.017746,0.017744,0.017742,0.017740,0.017737,445,228,0.0177378
0.017740,0.017748,0.017747,0.017745,0.017744,0.017742,0.017740,0.017737,229,235,0.0177328
0.017731,0.017747,0.017746,0.017744,0.017743,0.017741,0.017739,0.017737,462,249,0.017727
0.017742,0.017746,0.017745,0.017744,0.017743,0.017741,0.017739,0.017737,143,245,0.0177207
0.017746,0.017746,0.017745,0.017744,0.017743,0.017742,0.017740,0.017738,169,244,0.0177145
0.017737,0.017745,0.017744,0.017744,0.017743,0.017741,0.017740,0.017738,286,238,0.0177094
0.017733,0.017744,0.017743,0.017743,0.017742,0.017741,0.017740,0.017738,194,241,0.017702600000000002
0.017742,0.017743,0.017743,0.017743,0.017742,0.017741,0.017740,0.017738,347,246,0.017695500000000003
0.017728,0.017742,0.017742,0.017742,0.017741,0.017740,0.017739,0.017738,257,237,0.017690400000000002
0.017747,0.017742,0.017743,0.017742,0.017742,0.017741,0.017739,0.017738,191,239,0.0176836
0.017732,0.017741,0.017742,0.017742,0.017741,0.017740,0.017739,0.017738,468,252,0.017676900000000002
0.017690,0.017737,0.017738,0.017738,0.017738,0.017738,0.017737,0.017736,1339.0,309,0.017676500000000005
0.017673,0.017731,0.017733,0.017734,0.017735,0.017735,0.017734,0.017733,519,329,0.017677
0.017679,0.017726,0.017729,0.017731,0.017732,0.017732,0.017732,0.017731,563,347,0.0176763
0.017684,0.017722,0.017725,0.017728,0.017729,0.017730,0.017730,0.017729,450,361,0.017674299999999997
0.017686,0.017718,0.017722,0.017725,0.017727,0.017727,0.017728,0.017728,239,365,0.0176707
0.017665,0.017713,0.017718,0.017721,0.017723,0.017724,0.017725,0.017725,261,364,0.017670300000000003
0.017671,0.017709,0.017714,0.017718,0.017720,0.017722,0.017723,0.017723,343,372,0.017670399999999996
0.017677,0.017703,0.017708,0.017712,0.017715,0.017717,0.017719,0.017719,258,366,0.0176717
0.017679,0.017701,0.017706,0.017710,0.017713,0.017715,0.017717,0.017718,286,357,0.017675100000000003
0.017665,0.017697,0.017703,0.017707,0.017711,0.017713,0.017715,0.017716,328,366,0.0176796
0.017686,0.017696,0.017702,0.017706,0.017709,0.017712,0.017713,0.017715,280,363,0.0176819
0.017678,0.017694,0.017700,0.017704,0.017707,0.017710,0.017712,0.017713,278,367,0.017687
0.017672,0.017691,0.017696,0.017700,0.017704,0.017707,0.017709,0.017710,190,378,0.017692499999999996
0.017664,0.017688,0.017694,0.017698,0.017702,0.017705,0.017707,0.017708,333,385,0.0176981
0.017650,0.017685,0.017690,0.017695,0.017699,0.017702,0.017704,0.017706,371,386,0.0177043
0.017661,0.017682,0.017688,0.017693,0.017697,0.017700,0.017702,0.017704,230,385,0.017707200000000003
0.017672,0.017681,0.017687,0.017691,0.017695,0.017699,0.017701,0.017703,202,385,0.0177067
0.017690,0.017682,0.017687,0.017691,0.017695,0.017698,0.017701,0.017703,134,368,0.0177054
0.017713,0.017685,0.017689,0.017693,0.017696,0.017699,0.017701,0.017703,232,313,0.0177014
0.017710,0.017688,0.017691,0.017694,0.017697,0.017699,0.017702,0.017703,274,301,0.017697499999999998
0.017709,0.017690,0.017692,0.017695,0.017698,0.017700,0.017702,0.017703,195,282,0.0176945
0.017729,0.017693,0.017695,0.017697,0.017699,0.017701,0.017703,0.017704,226,271,0.017691199999999997
0.017727,0.017697,0.017697,0.017699,0.017701,0.017703,0.017704,0.017705,273,273,0.017687500000000002
0.017720,0.017699,0.017699,0.017700,0.017702,0.017703,0.017705,0.017706,437,282,0.0176831
0.017712,0.017700,0.017700,0.017701,0.017702,0.017704,0.017705,0.017706,217,275,0.0176808
0.017690,0.017699,0.017699,0.017700,0.017702,0.017703,0.017704,0.017705,224,272,0.0176787
0.017667,0.017696,0.017697,0.017698,0.017700,0.017701,0.017703,0.017704,232,271,0.0176798
0.017677,0.017694,0.017695,0.017697,0.017699,0.017700,0.017702,0.017703,270,270,0.0176797
0.017673,0.017692,0.017694,0.017695,0.017697,0.017699,0.017700,0.017702,151,261,0.017681899999999997
0.017671,0.017690,0.017692,0.017694,0.017696,0.017698,0.017699,0.017701,161,255,0.0176828
0.017679,0.017689,0.017691,0.017693,0.017695,0.017697,0.017698,0.017700,122,247,0.0176827
0.017696,0.017690,0.017691,0.017693,0.017695,0.017697,0.017698,0.017700,160,232,0.0176791
0.017690,0.017690,0.017691,0.017693,0.017695,0.017696,0.017698,0.017699,412,243,0.0176767
0.017676,0.017688,0.017690,0.017692,0.017694,0.017695,0.017697,0.017698,255,239,0.017675599999999996
0.017689,0.017689,0.017690,0.017692,0.017693,0.017695,0.017697,0.017698,368,239,0.0176712
0.017669,0.017687,0.017688,0.017690,0.017692,0.017694,0.017695,0.017697,447,250,0.017667
0.017678,0.017686,0.017688,0.017689,0.017691,0.017693,0.017695,0.017696,228,251,0.0176591
0.017676,0.017685,0.017687,0.017688,0.017690,0.017692,0.017694,0.017695,215,255,0.017653099999999998
0.017695,0.017686,0.017687,0.017689,0.017691,0.017692,0.017694,0.017695,170,252,0.0176453
0.017680,0.017685,0.017687,0.017688,0.017690,0.017692,0.017693,0.017695,287,252,0.0176335
0.017678,0.017685,0.017686,0.017688,0.017689,0.017691,0.017693,0.017694,447,265,0.017624
0.017660,0.017682,0.017684,0.017686,0.017688,0.017689,0.017691,0.017693,250,266,0.0176159
0.017666,0.017681,0.017683,0.017685,0.017686,0.017688,0.017690,0.017692,668,286,0.0176101
0.017665,0.017679,0.017681,0.017683,0.017685,0.017687,0.017689,0.017691,227,276,0.017602899999999998
0.017645,0.017676,0.017679,0.017681,0.017683,0.017685,0.017687,0.017689,239,277,0.0175954
0.017627,0.017671,0.017675,0.017677,0.017680,0.017682,0.017684,0.017686,277,279,0.0175922
0.017599,0.017664,0.017669,0.017672,0.017675,0.017678,0.017681,0.017683,856,310,0.017587799999999997
0.017616,0.017660,0.017665,0.017669,0.017672,0.017675,0.017678,0.017680,623,328,0.0175842
0.017617,0.017656,0.017661,0.017665,0.017669,0.017672,0.017675,0.017678,322,337,0.0175818
0.017562,0.017647,0.017653,0.017659,0.017663,0.017667,0.017670,0.017673,1430.0,400,0.0175867
0.017583,0.017641,0.017648,0.017654,0.017659,0.017663,0.017667,0.017670,574,423,0.0175886
0.017579,0.017635,0.017643,0.017649,0.017654,0.017659,0.017663,0.017666,346,432,0.0175922
0.017608,0.017632,0.017640,0.017646,0.017652,0.017656,0.017660,0.017664,1018.0,462,0.017593699999999997
0.017593,0.017629,0.017636,0.017643,0.017648,0.017653,0.017657,0.017661,293,464,0.017595799999999998
0.017570,0.017623,0.017631,0.017638,0.017644,0.017649,0.017654,0.017658,548,473,0.017601
0.017595,0.017620,0.017628,0.017635,0.017641,0.017647,0.017651,0.017655,368,469,0.017603599999999997
0.017555,0.017614,0.017623,0.017630,0.017637,0.017642,0.017647,0.017651,317,474,0.0176104
0.017580,0.017611,0.017620,0.017627,0.017633,0.017639,0.017644,0.017648,1029.0,514,0.0176148
0.017593,0.017609,0.017618,0.017625,0.017631,0.017637,0.017642,0.017646,413,527,0.0176184
0.017611,0.017609,0.017617,0.017624,0.017630,0.017636,0.017640,0.017645,784,551,0.017623000000000003
0.017602,0.017609,0.017616,0.017622,0.017628,0.017634,0.017639,0.017643,232,541,0.0176283
0.017615,0.017609,0.017616,0.017622,0.017628,0.017633,0.017638,0.017642,317,544,0.0176327
0.017623,0.017611,0.017616,0.017622,0.017627,0.017632,0.017637,0.017641,301,526,0.017635
0.017614,0.017611,0.017616,0.017622,0.017627,0.017632,0.017636,0.017640,171,523,0.0176373
0.017622,0.017612,0.017617,0.017622,0.017626,0.017631,0.017635,0.017640,211,521,0.017637900000000005
0.017621,0.017613,0.017617,0.017622,0.017626,0.017631,0.017635,0.017639,327,524,0.017639699999999998
0.017623,0.017614,0.017617,0.017622,0.017626,0.017630,0.017634,0.017638,219,492,0.017641399999999995
0.017624,0.017615,0.017618,0.017622,0.017626,0.017630,0.017634,0.017638,280,475,0.017640999999999997
0.017629,0.017616,0.017619,0.017622,0.017626,0.017630,0.017634,0.017637,246,471,0.0176371
0.017657,0.017620,0.017622,0.017624,0.017628,0.017631,0.017635,0.017638,321,416,0.0176312
0.017655,0.017623,0.017624,0.017626,0.017629,0.017632,0.017636,0.017639,211,398,0.0176294
0.017659,0.017627,0.017627,0.017629,0.017631,0.017634,0.017637,0.017640,121,386,0.017627300000000002
0.017646,0.017629,0.017628,0.017630,0.017632,0.017634,0.017637,0.017640,67,339,0.017626000000000003
0.017637,0.017629,0.017629,0.017630,0.017632,0.017634,0.017637,0.017640,191,334,0.017625800000000004
0.017628,0.017629,0.017629,0.017630,0.017632,0.017634,0.017637,0.017639,162,314,0.0176309
0.017639,0.017630,0.017630,0.017631,0.017632,0.017634,0.017637,0.017639,126,302,0.0176322
0.017640,0.017631,0.017631,0.017631,0.017633,0.017635,0.017637,0.017639,142,294,0.0176324
0.017620,0.017630,0.017630,0.017630,0.017632,0.017634,0.017636,0.017638,499,267,0.0176355
0.017590,0.017626,0.017627,0.017628,0.017630,0.017632,0.017634,0.017637,161,254,0.0176407
0.017598,0.017624,0.017624,0.017626,0.017628,0.017630,0.017633,0.017635,562,243,0.0176459
0.017637,0.017625,0.017625,0.017627,0.017628,0.017630,0.017633,0.017635,227,243,0.0176446
0.017638,0.017626,0.017626,0.017627,0.017629,0.017631,0.017633,0.017635,344,244,0.0176435
0.017633,0.017627,0.017627,0.017628,0.017629,0.017631,0.017633,0.017635,453,252,0.0176382
0.017635,0.017628,0.017628,0.017628,0.017629,0.017631,0.017633,0.017635,172,252,0.017632100000000005
0.017679,0.017632,0.017631,0.017631,0.017632,0.017633,0.017635,0.017637,330,258,0.017620200000000003
0.017652,0.017634,0.017633,0.017633,0.017633,0.017634,0.017636,0.017637,263,255,0.0176153
0.017642,0.017635,0.017634,0.017633,0.017634,0.017635,0.017636,0.017638,191,253,0.0176095
0.017651,0.017637,0.017635,0.017635,0.017635,0.017636,0.017637,0.017638,176,248,0.017605000000000003
0.017642,0.017637,0.017636,0.017635,0.017635,0.017636,0.017637,0.017638,217,247,0.0176006
0.017650,0.017638,0.017637,0.017636,0.017636,0.017637,0.017638,0.017639,266,244,0.017596999999999998
0.017624,0.017637,0.017636,0.017635,0.017635,0.017636,0.017637,0.017638,212,244,0.0175981
0.017627,0.017636,0.017635,0.017635,0.017635,0.017635,0.017636,0.017638,133,245,0.0176002
0.017580,0.017631,0.017631,0.017631,0.017632,0.017633,0.017634,0.017635,398,261,0.017603200000000003
0.017574,0.017625,0.017626,0.017627,0.017629,0.017630,0.017631,0.017633,341,269,0.0176059
0.017560,0.017619,0.017621,0.017623,0.017625,0.017627,0.017628,0.017630,379,280,0.017611099999999998
0.017603,0.017618,0.017620,0.017622,0.017624,0.017625,0.017627,0.017629,427,295,0.0176109
0.017584,0.017614,0.017617,0.017619,0.017621,0.017623,0.017625,0.017627,207,298,0.0176151
0.017606,0.017614,0.017616,0.017619,0.017621,0.017622,0.017624,0.017627,257,286,0.0176179
0.017598,0.017612,0.017615,0.017617,0.017619,0.017621,0.017623,0.017625,210,288,0.0176204
0.017614,0.017612,0.017615,0.017617,0.017619,0.017621,0.017623,0.017625,204,270,0.0176203
0.017635,0.017614,0.017616,0.017618,0.017620,0.017622,0.017623,0.017625,222,270,0.017616
0.017648,0.017618,0.017619,0.017620,0.017621,0.017623,0.017625,0.017626,354,271,0.0176109
0.017610,0.017617,0.017618,0.017619,0.017621,0.017622,0.017624,0.017626,369,267,0.017609800000000002
0.017601,0.017615,0.017617,0.017618,0.017620,0.017621,0.017623,0.017625,228,269,0.017608699999999998
0.017612,0.017615,0.017616,0.017618,0.017619,0.017621,0.017622,0.017624,513,278,0.0176074
0.017601,0.017614,0.017615,0.017617,0.017618,0.017620,0.017621,0.017623,239,277,0.0176042
0.017626,0.017615,0.017616,0.017617,0.017619,0.017620,0.017622,0.017623,220,279,0.017599300000000002
0.017634,0.017617,0.017617,0.017618,0.017620,0.017621,0.017622,0.017624,141,277,0.0175924
0.017623,0.017617,0.017618,0.017619,0.017620,0.017621,0.017622,0.017624,127,272,0.0175913
0.017613,0.017617,0.017618,0.017618,0.017619,0.017621,0.017622,0.017623,128,266,0.017591000000000002
0.017592,0.017615,0.017616,0.017617,0.017618,0.017619,0.017621,0.017622,324,271,0.017611500000000002
0.017597,0.017613,0.017614,0.017615,0.017617,0.017618,0.017620,0.017621,418,285,0.017630299999999998
0.017599,0.017612,0.017613,0.017614,0.017616,0.017617,0.017619,0.017620,176,274,0.017649699999999997
0.017590,0.017609,0.017611,0.017613,0.017614,0.017616,0.017617,0.017619,275,271,0.017671100000000002
0.017599,0.017608,0.017610,0.017612,0.017613,0.017615,0.017617,0.017618,212,263,0.0176881
0.017569,0.017605,0.017607,0.017609,0.017611,0.017613,0.017615,0.017616,700,276,0.017706399999999997
0.017577,0.017602,0.017605,0.017607,0.017609,0.017611,0.017613,0.017615,271,280,0.0177249
0.017565,0.017599,0.017602,0.017604,0.017607,0.017609,0.017611,0.017613,181,276,0.0177463
0.017612,0.017600,0.017603,0.017605,0.017607,0.017609,0.017611,0.017613,631,297,0.017762800000000002
0.017610,0.017601,0.017603,0.017605,0.017607,0.017609,0.017611,0.017613,145,294,0.0177803
0.017797,0.017619,0.017618,0.017618,0.017618,0.017618,0.017619,0.017620,3517.0,458,0.0177773
0.017785,0.017635,0.017631,0.017628,0.017627,0.017626,0.017626,0.017626,4324.0,657,0.017773300000000002
0.017793,0.017650,0.017643,0.017639,0.017636,0.017634,0.017633,0.017633,1304.0,704,0.0177682
0.017804,0.017665,0.017656,0.017650,0.017645,0.017643,0.017641,0.017640,1028.0,744,0.017760900000000003
0.017769,0.017675,0.017664,0.017657,0.017652,0.017649,0.017646,0.017645,758,756,0.017755600000000003
0.017752,0.017682,0.017671,0.017663,0.017658,0.017654,0.017651,0.017649,636,776,0.0177521
0.017762,0.017690,0.017678,0.017670,0.017664,0.017659,0.017656,0.017653,693,799,0.0177479
0.017779,0.017698,0.017686,0.017677,0.017670,0.017665,0.017661,0.017658,392,812,0.0177397
0.017777,0.017706,0.017693,0.017683,0.017676,0.017670,0.017666,0.017663,556,833,0.017732699999999997
0.017785,0.017713,0.017700,0.017690,0.017682,0.017676,0.017671,0.017668,438,849,0.017722599999999998
0.017767,0.017718,0.017705,0.017695,0.017687,0.017680,0.017676,0.017672,431,854,0.0177204
0.017745,0.017721,0.017708,0.017698,0.017690,0.017684,0.017679,0.017674,311,849,0.017718100000000004
0.017742,0.017723,0.017711,0.017701,0.017693,0.017686,0.017681,0.017677,268,854,0.0177254
0.017731,0.017724,0.017712,0.017703,0.017695,0.017689,0.017683,0.017679,898,885,0.017733199999999998
0.017716,0.017723,0.017713,0.017704,0.017696,0.017690,0.017685,0.017681,326,890,0.017741899999999998
0.017717,0.017722,0.017713,0.017705,0.017697,0.017691,0.017686,0.017682,490,880,0.0177509
0.017720,0.017722,0.017714,0.017706,0.017699,0.017693,0.017688,0.017684,231,878,0.0177598
0.017697,0.017720,0.017713,0.017706,0.017700,0.017694,0.017689,0.017686,480,875,0.0177701
0.017707,0.017718,0.017712,0.017706,0.017700,0.017695,0.017690,0.017686,211,878,0.0177788
0.017684,0.017715,0.017710,0.017705,0.017699,0.017694,0.017690,0.017686,148,710,0.017790300000000002
0.017745,0.017718,0.017713,0.017707,0.017702,0.017697,0.017692,0.017689,302,508,0.017794499999999998
0.017722,0.017718,0.017713,0.017708,0.017703,0.017698,0.017694,0.017690,652,476,0.0177994
0.017815,0.017728,0.017721,0.017715,0.017709,0.017704,0.017699,0.017695,625,456,0.017795899999999996
0.017809,0.017735,0.017728,0.017721,0.017715,0.017709,0.017704,0.017699,704,453,0.0177917
0.017803,0.017742,0.017734,0.017726,0.017720,0.017713,0.017708,0.017703,292,436,0.017790099999999996
0.017807,0.017748,0.017739,0.017732,0.017724,0.017718,0.017712,0.017707,228,412,0.0177879
